year,month,max_temp,min_temp,daily_avg,precipitation,snow,snow_depth,low_freezing,high_freezing,avg_freezing
1991,4,59.766666666666666,38.36666666666667,49.06666666666667,0.11933333333333333,0.05,0.0,6,0,0
1991,5,70.09677419354838,53.74193548387097,61.91935483870968,0.20483870967741938,0.00967741935483871,0.0,0,0,0
1991,6,82.86666666666666,62.766666666666666,72.81666666666666,0.08566666666666668,0.0,0.0,0,0,0
1991,7,81.06451612903226,63.41935483870968,72.24193548387096,0.09516129032258065,0.0,0.0,0,0,0
1991,8,80.87096774193549,61.32258064516129,71.09677419354838,0.10129032258064516,0.0,0.0,0,0,0
1991,9,68.3,49.56666666666667,58.93333333333333,0.181,0.0,0.0,2,0,0
1991,10,57.38709677419355,36.87096774193548,47.12903225806452,0.08129032258064516,0.264516129032258,0.0,8,0,2
1991,11,31.333333333333332,17.7,24.516666666666666,0.17633333333333334,1.5633333333333332,10.0,27,14,20
1991,12,29.419354838709676,12.870967741935484,21.14516129032258,0.03387096774193549,0.2161290322580645,12.35483870967742,31,13,30
1992,1,29.35483870967742,14.35483870967742,21.85483870967742,0.02129032258064516,0.16129032258064516,8.0,29,12,22
1992,2,33.89655172413793,22.06896551724138,27.982758620689655,0.019655172413793106,0.20344827586206898,5.448275862068965,27,8,16
1992,3,40.96774193548387,25.193548387096776,33.08064516129032,0.05032258064516129,0.34838709677419355,1.0,23,5,12
1992,4,52.2,35.03333333333333,43.61666666666667,0.06633333333333333,0.02,0.03333333333333333,8,0,1
1992,5,72.3225806451613,48.645161290322584,60.483870967741936,0.037096774193548385,0.0,0.0,0,0,0
1992,6,76.3,54.833333333333336,65.56666666666666,0.12266666666666666,0.0,0.0,0,0,0
1992,7,74.74193548387096,56.774193548387096,65.75806451612904,0.16806451612903225,0.0,0.0,0,0,0
1992,8,75.74193548387096,56.12903225806452,65.93548387096774,0.1464516129032258,0.0,0.0,0,0,0
1992,9,69.83333333333333,49.3,59.56666666666667,0.17333333333333334,0.0,0.0,0,0,0
1992,10,57.03225806451613,37.74193548387097,47.38709677419355,0.06806451612903225,0.041935483870967745,0.0,10,0,1
1992,11,35.9,26.766666666666666,31.333333333333332,0.065,0.4066666666666666,1.3666666666666667,22,6,16
1992,12,28.548387096774192,13.806451612903226,21.177419354838708,0.03387096774193549,0.2967741935483871,1.2903225806451613,29,20,27
1993,1,23.580645161290324,5.548387096774194,14.564516129032258,0.04032258064516129,0.3870967741935484,7.67741935483871,30,23,30
1993,2,24.392857142857142,9.928571428571429,17.160714285714285,0.013928571428571429,0.18928571428571428,6.285714285714286,28,21,27
1993,3,38.58064516129032,20.322580645161292,29.451612903225808,0.04032258064516129,0.22258064516129034,2.096774193548387,27,6,15
1993,4,54.53333333333333,33.93333333333333,44.233333333333334,0.06633333333333333,0.016666666666666666,0.03333333333333333,8,0,2
1993,5,66.3225806451613,48.12903225806452,57.225806451612904,0.1296774193548387,0.0,0.0,0,0,0
1993,6,73.56666666666666,55.43333333333333,64.5,0.20933333333333334,0.0,0.0,0,0,0
1993,7,78.09677419354838,62.516129032258064,70.30645161290323,0.18,0.0,0.0,0,0,0
1993,8,79.64516129032258,61.193548387096776,70.41935483870968,0.20967741935483872,0.0,0.0,0,0,0
1993,9,64.26666666666667,45.63333333333333,54.95,0.068,0.0,0.0,0,0,0
1993,10,56.61290322580645,36.32258064516129,46.46774193548387,0.025483870967741937,0.0,0.0,11,0,1
1993,11,37.56666666666667,23.6,30.583333333333332,0.052333333333333336,0.25666666666666665,0.8333333333333334,25,7,13
1993,12,28.774193548387096,15.483870967741936,22.129032258064516,0.017741935483870968,0.14516129032258066,1.4516129032258065,27,14,21
1994,1,12.96774193548387,-4.32258064516129,4.32258064516129,0.03774193548387097,0.7838709677419355,6.935483870967742,31,28,31
1994,2,22.607142857142858,3.8214285714285716,13.214285714285714,0.027857142857142858,0.42857142857142855,7.535714285714286,28,21,26
1994,3,43.935483870967744,25.387096774193548,34.66129032258065,0.01032258064516129,0.054838709677419356,0.3225806451612903,26,1,10
1994,4,56.5,35.266666666666666,45.88333333333333,0.12566666666666668,0.18333333333333332,0.06666666666666667,12,0,2
1994,5,73.0,48.41935483870968,60.70967741935484,0.07129032258064516,0.0,0.0,1,0,0
1994,6,80.56666666666666,59.1,69.83333333333333,0.10300000000000001,0.0,0.0,0,0,0
1994,7,80.03225806451613,60.12903225806452,70.08064516129032,0.1329032258064516,0.0,0.0,0,0,0
1994,8,77.38709677419355,57.29032258064516,67.33870967741936,0.0935483870967742,0.0,0.0,0,0,0
1994,9,73.4,55.166666666666664,64.28333333333333,0.158,0.0,0.0,0,0,0
1994,10,59.935483870967744,44.45161290322581,52.193548387096776,0.15,0.0,0.0,2,0,0
1994,11,46.1,29.9,38.0,0.04633333333333333,0.20666666666666664,0.5666666666666667,18,1,7
1994,12,31.806451612903224,17.129032258064516,24.467741935483872,0.017096774193548388,0.20967741935483872,2.967741935483871,31,14,24
1995,1,25.35483870967742,11.516129032258064,18.43548387096774,0.01161290322580645,0.13548387096774195,0.22580645161290322,30,23,29
1995,2,28.285714285714285,10.285714285714286,19.285714285714285,0.008928571428571428,0.075,0.10714285714285714,28,13,26
1995,3,43.74193548387097,26.193548387096776,34.96774193548387,0.06806451612903225,0.33548387096774196,1.1290322580645162,17,7,9
1995,4,51.6,32.833333333333336,42.21666666666667,0.06333333333333334,0.006666666666666667,0.0,7,1,1
1995,5,67.51612903225806,46.225806451612904,56.87096774193548,0.07838709677419355,0.0,0.0,0,0,0
1995,6,81.43333333333334,60.96666666666667,71.2,0.11266666666666666,0.0,0.0,0,0,0
1995,7,83.58064516129032,62.58064516129032,73.08064516129032,0.08774193548387096,0.0,0.0,0,0,0
1995,8,83.74193548387096,65.64516129032258,74.69354838709677,0.14806451612903226,0.0,0.0,0,0,0
1995,9,70.96666666666667,49.333333333333336,60.15,0.07366666666666667,0.0,0.0,0,0,0
1995,10,56.61290322580645,40.58064516129032,48.596774193548384,0.11870967741935484,0.02258064516129032,0.0,2,0,0
1995,11,34.3,20.4,27.35,0.029333333333333333,0.22,0.6,28,9,23
1995,12,26.225806451612904,11.96774193548387,19.096774193548388,0.037096774193548385,0.5193548387096775,4.709677419354839,31,20,30
1996,1,19.580645161290324,0.7419354838709677,10.161290322580646,0.060322580645161286,0.46774193548387094,8.32258064516129,31,24,30
1996,2,26.06896551724138,9.793103448275861,17.93103448275862,0.008275862068965517,0.04137931034482759,6.0344827586206895,28,15,23
1996,3,34.516129032258064,16.032258064516128,25.274193548387096,0.044838709677419354,0.45483870967741935,1.6774193548387097,28,11,21
1996,4,52.53333333333333,30.233333333333334,41.38333333333333,0.025333333333333333,0.07666666666666666,0.06666666666666667,16,0,0
1996,5,64.48387096774194,46.74193548387097,55.61290322580645,0.07645161290322582,0.0,0.0,0,0,0
1996,6,78.03333333333333,56.8,67.41666666666667,0.15866666666666665,0.0,0.0,0,0,0
1996,7,80.74193548387096,59.29032258064516,70.01612903225806,0.06741935483870967,0.0,0.0,0,0,0
1996,8,81.80645161290323,59.096774193548384,70.45161290322581,0.04612903225806452,0.0,0.0,0,0,0
1996,9,71.96666666666667,52.333333333333336,62.15,0.043333333333333335,0.0,0.0,0,0,0
1996,10,59.354838709677416,38.193548387096776,48.774193548387096,0.0970967741935484,0.0,0.0,7,0,1
1996,11,32.86666666666667,17.833333333333332,25.35,0.16933333333333334,0.56,2.7666666666666666,27,17,22
1996,12,21.322580645161292,6.064516129032258,13.693548387096774,0.056451612903225805,0.7645161290322581,11.03225806451613,31,27,30
1997,1,18.774193548387096,1.7419354838709677,10.258064516129032,0.055161290322580644,0.45806451612903226,14.64516129032258,30,24,29
1997,2,27.714285714285715,12.071428571428571,19.892857142857142,0.010714285714285714,0.14285714285714285,9.607142857142858,28,19,26
1997,3,37.903225806451616,20.70967741935484,29.306451612903224,0.03806451612903226,0.4612903225806452,5.043478260869565,28,7,17
1997,4,54.666666666666664,31.266666666666666,42.96666666666667,0.033666666666666664,0.020000000000000004,,16,2,5
1997,5,64.64516129032258,42.096774193548384,53.37096774193548,0.054838709677419356,0.0,0.0,3,0,0
1997,6,81.66666666666667,58.233333333333334,69.95,0.12333333333333332,0.0,0.0,0,0,0
1997,7,79.41935483870968,62.645161290322584,71.03225806451613,0.4064516129032258,0.0,0.0,0,0,0
1997,8,77.70967741935483,59.806451612903224,68.75806451612904,0.1938709677419355,0.0,0.0,0,0,0
1997,9,72.16666666666667,52.6,62.38333333333333,0.10633333333333334,0.0,0.0,0,0,0
1997,10,60.74193548387097,39.61290322580645,50.17741935483871,0.06548387096774193,0.0,0.0,7,0,2
1997,11,34.4,21.7,28.05,0.023000000000000003,0.2866666666666667,1.7666666666666666,25,8,17
1997,12,33.61290322580645,20.193548387096776,26.903225806451612,0.01,0.1064516129032258,0.03225806451612903,29,12,24
1998,1,26.032258064516128,12.064516129032258,19.048387096774192,0.05290322580645161,0.6580645161290322,5.0,31,22,29
1998,2,38.035714285714285,25.821428571428573,31.928571428571427,0.028571428571428574,0.03928571428571429,3.5,18,7,14
1998,3,39.67741935483871,24.129032258064516,31.903225806451612,0.1470967741935484,0.3741935483870968,0.2903225806451613,24,8,16
1998,4,61.6,39.666666666666664,50.63333333333333,0.052000000000000005,0.0,0.0,1,0,0
1998,5,75.64516129032258,51.16129032258065,63.403225806451616,0.14193548387096774,0.0,0.0,0,0,0
1998,6,74.5,55.233333333333334,64.86666666666666,0.21733333333333335,0.0,0.0,0,0,0
1998,7,82.6774193548387,62.354838709677416,72.51612903225806,0.08483870967741935,0.0,0.0,0,0,0
1998,8,80.87096774193549,62.225806451612904,71.54838709677419,0.1932258064516129,0.0,0.0,0,0,0
1998,9,78.3,54.93333333333333,66.61666666666666,0.044,0.0,0.0,0,0,0
1998,10,60.16129032258065,42.064516129032256,51.11290322580645,0.07064516129032258,0.0,0.0,3,0,0
1998,11,45.1,29.2,37.15,0.044,0.0033333333333333335,0.0,20,1,7
1998,12,34.516129032258064,14.612903225806452,24.56451612903226,0.014838709677419354,0.1,0.3225806451612903,28,13,19
1999,1,20.06451612903226,4.580645161290323,12.32258064516129,0.08612903225806451,1.067741935483871,7.032258064516129,31,24,30
1999,2,35.0,20.821428571428573,27.910714285714285,0.014285714285714287,0.15,2.607142857142857,26,7,19
1999,3,44.03225806451613,23.64516129032258,33.83870967741935,0.06,0.5161290322580645,2.096774193548387,26,4,13
1999,4,58.36666666666667,39.63333333333333,49.0,0.11433333333333334,0.0,0.0,1,0,0
1999,5,69.54838709677419,50.67741935483871,60.11290322580645,0.21161290322580648,0.0,0.0,0,0,0
1999,6,76.66666666666667,57.766666666666666,67.21666666666667,0.12266666666666667,0.0,0.0,0,0,0
1999,7,86.54838709677419,65.90322580645162,76.2258064516129,0.14677419354838708,0.0,0.0,0,0,0
1999,8,79.12903225806451,60.96774193548387,70.04838709677419,0.08516129032258064,0.0,0.0,0,0,0
1999,9,71.66666666666667,50.5,61.083333333333336,0.091,0.0,0.0,0,0,0
1999,10,60.29032258064516,38.83870967741935,49.564516129032256,0.029677419354838707,0.0,0.0,3,0,0
1999,11,50.9,32.7,41.8,0.025666666666666667,0.02333333333333333,0.0,15,0,2
1999,12,33.516129032258064,17.677419354838708,25.596774193548388,0.01064516129032258,0.23548387096774193,0.8064516129032258,27,10,21
2000,1,24.387096774193548,7.354838709677419,15.870967741935484,0.02903225806451613,0.5870967741935483,4.903225806451613,31,24,29
2000,2,36.13793103448276,19.551724137931036,27.844827586206897,0.03724137931034483,0.2655172413793104,5.482758620689655,24,12,20
2000,3,50.54838709677419,31.612903225806452,41.08064516129032,0.03612903225806452,0.03225806451612903,0.03225806451612903,16,1,8
2000,4,56.5,36.86666666666667,46.68333333333333,0.03733333333333333,0.043333333333333335,0.0,5,0,0
2000,5,70.3225806451613,51.41935483870968,60.87096774193548,0.14709677419354839,0.0,0.0,0,0,0
2000,6,75.66666666666667,56.46666666666667,66.06666666666666,0.15200000000000002,0.0,0.0,0,0,0
2000,7,80.90322580645162,63.935483870967744,72.41935483870968,0.19677419354838707,0.0,0.0,0,0,0
2000,8,80.96774193548387,63.29032258064516,72.12903225806451,0.10290322580645161,0.0,0.0,0,0,0
2000,9,72.2,50.96666666666667,61.583333333333336,0.07166666666666667,0.0,0.0,1,0,0
2000,10,62.193548387096776,44.25806451612903,53.225806451612904,0.03516129032258065,0.0,0.0,3,0,0
2000,11,36.733333333333334,25.633333333333333,31.183333333333334,0.11266666666666666,0.3266666666666667,0.9666666666666667,23,10,18
2000,12,14.387096774193548,0.8064516129032258,7.596774193548387,0.03967741935483871,0.9741935483870967,6.967741935483871,31,28,31
2001,1,28.032258064516128,12.03225806451613,20.032258064516128,0.03903225806451613,0.3032258064516129,9.612903225806452,29,19,28
2001,2,20.928571428571427,2.7142857142857144,11.821428571428571,0.0475,0.5892857142857143,14.785714285714286,28,26,28
2001,3,35.29032258064516,19.612903225806452,27.451612903225808,0.03516129032258065,0.27741935483870966,13.935483870967742,30,10,23
2001,4,57.733333333333334,39.0,48.36666666666667,0.23333333333333334,0.043333333333333335,0.3333333333333333,7,0,1
2001,5,68.35483870967742,50.935483870967744,59.645161290322584,0.14612903225806453,0.0,0.0,0,0,0
2001,6,78.3,59.9,69.1,0.21166666666666664,0.0,0.0,0,0,0
2001,7,85.58064516129032,66.16129032258064,75.87096774193549,0.06838709677419355,0.0,0.0,0,0,0
2001,8,83.58064516129032,64.6774193548387,74.12903225806451,0.07451612903225807,0.0,0.0,0,0,0
2001,9,69.73333333333333,52.1,60.916666666666664,0.11666666666666667,0.0,0.0,0,0,0
2001,10,57.25806451612903,39.903225806451616,48.58064516129032,0.04129032258064516,0.0032258064516129032,0.0,4,0,0
2001,11,54.86666666666667,37.766666666666666,46.31666666666667,0.09233333333333334,0.31333333333333335,0.9666666666666667,6,0,2
2001,12,34.54838709677419,20.677419354838708,27.612903225806452,0.023870967741935485,0.25806451612903225,1.8709677419354838,28,10,18
2002,1,31.548387096774192,17.70967741935484,24.629032258064516,0.014838709677419355,0.3064516129032258,2.096774193548387,30,16,23
2002,2,36.142857142857146,20.535714285714285,28.339285714285715,0.014642857142857143,0.11071428571428572,0.25,23,8,17
2002,3,32.32258064516129,17.483870967741936,24.903225806451612,0.04451612903225806,0.5064516129032258,1.5806451612903225,28,13,23
2002,4,54.86666666666667,36.5,45.68333333333333,0.105,0.6733333333333333,0.8666666666666667,10,2,5
2002,5,64.19354838709677,44.96774193548387,54.58064516129032,0.09129032258064516,0.0,0.0,1,0,0
2002,6,80.23333333333333,61.93333333333333,71.08333333333333,0.27666666666666667,0.0,0.0,0,0,0
2002,7,85.41935483870968,68.58064516129032,77.0,0.16741935483870968,0.0,0.0,0,0,0
2002,8,79.29032258064517,62.516129032258064,70.90322580645162,0.267741935483871,0.0,0.0,0,0,0
2002,9,74.6,56.333333333333336,65.46666666666667,0.13,0.0,0.0,0,0,0
2002,10,48.645161290322584,34.96774193548387,41.806451612903224,0.13483870967741934,0.019354838709677424,0.0,10,0,2
2002,11,40.43333333333333,25.533333333333335,32.983333333333334,0.003,0.04666666666666667,0.0,23,6,11
2002,12,33.61290322580645,18.774193548387096,26.193548387096776,0.007096774193548388,0.0967741935483871,0.1935483870967742,30,13,22
2003,1,23.032258064516128,7.645161290322581,15.338709677419354,0.0070967741935483875,0.16451612903225807,0.41935483870967744,31,24,29
2003,2,24.821428571428573,6.571428571428571,15.696428571428571,0.019285714285714288,0.3821428571428571,4.142857142857143,28,19,25
2003,3,40.45161290322581,22.096774193548388,31.274193548387096,0.0464516129032258,0.4258064516129032,1.3870967741935485,18,10,13
2003,4,57.8,38.833333333333336,48.31666666666667,0.08,0.03333333333333333,0.03333333333333333,7,1,3
2003,5,67.25806451612904,48.096774193548384,57.67741935483871,0.19806451612903225,0.0,0.0,0,0,0
2003,6,77.76666666666667,58.46666666666667,68.11666666666666,0.15533333333333335,0.0,0.0,0,0,0
2003,7,82.54838709677419,64.93548387096774,73.74193548387096,0.0661290322580645,0.0,0.0,0,0,0
2003,8,85.29032258064517,65.25806451612904,75.2741935483871,0.03612903225806451,0.0,0.0,0,0,0
2003,9,72.46666666666667,52.53333333333333,62.5,0.07333333333333333,0.0,0.0,0,0,0
2003,10,60.29032258064516,41.806451612903224,51.04838709677419,0.02,0.0,0.0,3,0,0
2003,11,38.53333333333333,25.6,32.06666666666667,0.023666666666666666,0.31333333333333335,0.9666666666666667,20,5,14
2003,12,31.032258064516128,18.870967741935484,24.951612903225808,0.02,0.5193548387096775,3.2580645161290325,29,14,23
2004,1,18.483870967741936,3.935483870967742,11.209677419354838,0.007419354838709677,0.34516129032258064,1.096774193548387,31,25,31
2004,2,28.586206896551722,14.586206896551724,21.586206896551722,0.037586206896551726,0.6793103448275862,9.482758620689655,26,17,23
2004,3,44.225806451612904,27.774193548387096,36.0,0.06806451612903225,0.33548387096774196,0.5806451612903226,24,1,10
2004,4,61.7,38.166666666666664,49.93333333333333,0.06866666666666667,0.0,0.0,7,0,0
2004,5,66.0,47.225806451612904,56.61290322580645,0.20612903225806453,0.0,0.0,0,0,0
2004,6,74.53333333333333,56.36666666666667,65.45,0.10200000000000001,0.0,0.0,0,0,0
2004,7,81.12903225806451,63.193548387096776,72.16129032258064,0.10838709677419354,0.0,0.0,0,0,0
2004,8,75.70967741935483,56.935483870967744,66.3225806451613,0.038387096774193545,0.0,0.0,0,0,0
2004,9,77.03333333333333,57.833333333333336,67.43333333333334,0.14033333333333334,0.0,0.0,0,0,0
2004,10,58.03225806451613,42.12903225806452,50.08064516129032,0.07483870967741936,0.0,0.0,1,0,0
2004,11,45.13333333333333,30.3,37.71666666666667,0.030999999999999996,0.016666666666666666,0.03333333333333333,13,1,8
2004,12,30.161290322580644,14.935483870967742,22.548387096774192,0.014193548387096775,0.05806451612903226,0.22580645161290322,29,12,23
2005,1,22.870967741935484,8.290322580645162,15.580645161290322,0.03903225806451613,0.27741935483870966,2.096774193548387,31,25,29
2005,2,33.964285714285715,18.892857142857142,26.428571428571427,0.03428571428571429,0.2857142857142857,1.7857142857142858,25,13,18
2005,3,40.903225806451616,22.70967741935484,31.806451612903224,0.04419354838709678,0.2129032258064516,0.7096774193548387,25,8,16
2005,4,61.666666666666664,42.2,51.93333333333333,0.07666666666666666,0.0,0.0,3,0,0
2005,5,64.70967741935483,48.0,56.354838709677416,0.08967741935483872,0.0,0.0,2,0,0
2005,6,82.53333333333333,64.3,73.41666666666667,0.14133333333333334,0.0,0.0,0,0,0
2005,7,86.61290322580645,66.93548387096774,76.7741935483871,0.09483870967741935,0.0,0.0,0,0,0
2005,8,80.87096774193549,62.45161290322581,71.66129032258064,0.16838709677419353,0.0,0.0,0,0,0
2005,9,75.8,56.833333333333336,66.31666666666666,0.14800000000000002,0.0,0.0,0,0,0
2005,10,61.45161290322581,43.193548387096776,52.32258064516129,0.17580645161290323,0.0,0.0,1,0,0
2005,11,44.46666666666667,28.666666666666668,36.56666666666667,0.051000000000000004,0.17,0.23333333333333334,14,6,8
2005,12,24.741935483870968,14.129032258064516,19.43548387096774,0.03129032258064516,0.46774193548387094,4.290322580645161,29,18,25
2006,1,34.41935483870968,22.70967741935484,28.56451612903226,0.022903225806451617,0.07419354838709677,1.1935483870967742,29,8,21
2006,2,28.571428571428573,11.392857142857142,19.982142857142858,0.011428571428571429,0.075,0.25,28,17,27
2006,3,40.935483870967744,26.225806451612904,33.58064516129032,0.06483870967741936,0.6580645161290323,3.2580645161290325,22,3,12
2006,4,63.36666666666667,43.733333333333334,53.55,0.199,0.0,0.0,2,0,0
2006,5,71.16129032258064,52.61290322580645,61.88709677419355,0.053548387096774196,0.0,0.0,0,0,0
2006,6,80.9,61.0,70.95,0.09366666666666666,0.0,0.0,0,0,0
2006,7,89.80645161290323,69.45161290322581,79.62903225806451,0.04161290322580645,0.0,0.0,0,0,0
2006,8,80.61290322580645,63.58064516129032,72.09677419354838,0.2225806451612903,0.0,0.0,0,0,0
2006,9,67.9,51.36666666666667,59.63333333333333,0.08133333333333333,0.0,0.0,0,0,0
2006,10,55.03225806451613,36.83870967741935,45.935483870967744,0.013225806451612903,0.0,0.0,10,0,1
2006,11,45.2,28.366666666666667,36.78333333333333,0.03066666666666667,0.006666666666666667,0.0,17,2,10
2006,12,35.774193548387096,22.419354838709676,29.096774193548388,0.06870967741935484,0.13870967741935486,0.03225806451612903,24,7,14
2007,1,26.612903225806452,12.67741935483871,19.64516129032258,0.01,0.1774193548387097,1.935483870967742,30,20,27
2007,2,20.535714285714285,6.464285714285714,13.5,0.04892857142857143,0.45,3.142857142857143,28,20,27
2007,3,46.96774193548387,29.774193548387096,38.37096774193548,0.11741935483870966,0.3548387096774194,3.6774193548387095,17,5,9
2007,4,57.53333333333333,36.93333333333333,47.233333333333334,0.037,0.06333333333333332,0.06666666666666667,12,2,7
2007,5,75.09677419354838,53.16129032258065,64.12903225806451,0.06419354838709677,0.0,0.0,0,0,0
2007,6,82.7,62.7,72.7,0.06833333333333334,0.0,0.0,0,0,0
2007,7,85.70967741935483,66.2258064516129,75.96774193548387,0.10612903225806451,0.0,0.0,0,0,0
2007,8,80.16129032258064,63.96774193548387,72.06451612903226,0.3006451612903226,0.0,0.0,0,0,0
2007,9,74.66666666666667,54.93333333333333,64.8,0.20133333333333334,0.0,0.0,0,0,0
2007,10,62.12903225806452,46.483870967741936,54.306451612903224,0.1170967741935484,0.0,0.0,1,0,0
2007,11,42.0,27.033333333333335,34.516666666666666,0.003,0.013333333333333334,0.0,19,5,7
2007,12,23.419354838709676,9.709677419354838,16.56451612903226,0.04774193548387097,0.5838709677419355,5.903225806451613,31,27,30
2008,1,21.225806451612904,5.193548387096774,13.209677419354838,0.004838709677419355,0.06451612903225806,5.161290322580645,30,23,27
2008,2,23.137931034482758,7.275862068965517,15.206896551724139,0.013793103448275864,0.16551724137931034,3.6206896551724137,29,21,29
2008,3,36.225806451612904,20.387096774193548,28.306451612903224,0.0635483870967742,0.5806451612903226,1.6451612903225807,28,8,16
2008,4,52.93333333333333,35.13333333333333,44.03333333333333,0.10400000000000001,0.05333333333333334,0.3333333333333333,11,0,0
2008,5,66.64516129032258,46.03225806451613,56.33870967741935,0.08161290322580644,0.0,0.0,0,0,0
2008,6,77.93333333333334,59.53333333333333,68.73333333333333,0.09000000000000001,0.0,0.0,0,0,0
2008,7,85.35483870967742,65.6774193548387,75.51612903225806,0.06870967741935484,0.0,0.0,0,0,0
2008,8,82.80645161290323,62.064516129032256,72.43548387096774,0.10806451612903226,0.0,0.0,0,0,0
2008,9,72.8,54.333333333333336,63.56666666666667,0.059333333333333335,0.0,0.0,0,0,0
2008,10,59.61290322580645,41.16129032258065,50.38709677419355,0.0632258064516129,0.0,0.0,4,0,0
2008,11,41.46666666666667,27.833333333333332,34.65,0.038,0.14333333333333334,0.1,21,5,16
2008,12,23.032258064516128,3.967741935483871,13.5,0.037096774193548385,0.5612903225806452,3.935483870967742,31,25,29
2009,1,16.838709677419356,-0.16129032258064516,8.338709677419354,0.01838709677419355,0.2709677419354839,5.161290322580645,31,30,30
2009,2,29.107142857142858,12.428571428571429,20.767857142857142,0.03321428571428572,0.3892857142857143,2.107142857142857,26,14,25
2009,3,41.12903225806452,23.258064516129032,32.193548387096776,0.04838709677419355,0.04838709677419355,0.9032258064516129,22,6,15
2009,4,57.4,37.833333333333336,47.61666666666667,0.052333333333333336,0.08333333333333333,0.1,8,0,0
2009,5,71.64516129032258,49.96774193548387,60.806451612903224,0.017096774193548388,0.0,0.0,0,0,0
2009,6,76.66666666666667,58.666666666666664,67.66666666666667,0.09533333333333333,0.0,0.0,0,0,0
2009,7,79.45161290322581,60.54838709677419,70.0,0.06999999999999999,0.0,0.0,0,0,0
2009,8,78.0,60.87096774193548,69.43548387096774,0.20741935483870966,0.0,0.0,0,0,0
2009,9,76.03333333333333,57.03333333333333,66.53333333333333,0.015333333333333334,0.0,0.0,0,0,0
2009,10,49.096774193548384,37.25806451612903,43.17741935483871,0.17967741935483872,0.09032258064516129,0.03225806451612903,6,0,0
2009,11,51.03333333333333,34.36666666666667,42.7,0.012666666666666666,0.0,0.0,13,0,1
2009,12,23.161290322580644,11.387096774193548,17.274193548387096,0.05903225806451613,0.6741935483870969,5.225806451612903,31,27,30
2010,1,20.032258064516128,6.064516129032258,13.048387096774194,0.014516129032258065,0.1,8.935483870967742,29,24,29
2010,2,28.071428571428573,11.285714285714286,19.678571428571427,0.026785714285714284,0.49642857142857144,13.071428571428571,28,19,28
2010,3,50.03225806451613,31.967741935483872,41.0,0.022258064516129033,0.0,2.4516129032258065,13,0,5
2010,4,65.53333333333333,44.333333333333336,54.93333333333333,0.07733333333333334,0.0,0.0,0,0,0
2010,5,70.48387096774194,50.903225806451616,60.693548387096776,0.08064516129032258,0.0,0.0,0,0,0
2010,6,77.5,61.0,69.25,0.20833333333333334,0.0,0.0,0,0,0
2010,7,85.41935483870968,67.12903225806451,76.2741935483871,0.09774193548387097,0.0,0.0,0,0,0
2010,8,86.19354838709677,67.83870967741936,77.01612903225806,0.15838709677419355,0.0,0.0,0,0,0
2010,9,68.86666666666666,51.6,60.233333333333334,0.184,0.0,0.0,0,0,0
2010,10,64.06451612903226,43.96774193548387,54.016129032258064,0.05193548387096775,0.0,0.0,3,0,0
2010,11,42.46666666666667,28.066666666666666,35.266666666666666,0.06899999999999999,0.3266666666666667,0.6666666666666666,18,7,11
2010,12,22.419354838709676,10.387096774193548,16.403225806451612,0.08999999999999998,1.0838709677419356,12.03225806451613,31,26,31
2011,1,18.29032258064516,5.774193548387097,12.03225806451613,0.03225806451612903,0.5483870967741935,11.0,62,60,62
2011,2,26.964285714285715,10.5,18.732142857142858,0.04,0.5750000000000001,9.964285714285714,52,38,46
2011,3,37.41935483870968,21.451612903225808,29.43548387096774,0.0664516129032258,0.264516129032258,5.129032258064516,52,16,38
2011,4,55.13333333333333,37.266666666666666,46.2,0.09333333333333332,0.06333333333333334,0.06666666666666667,4,0,0
2011,5,67.19354838709677,49.645161290322584,58.41935483870968,0.13032258064516128,0.0,0.0,0,0,0
2011,6,78.73333333333333,60.333333333333336,69.53333333333333,0.17600000000000002,0.0,0.0,0,0,0
2011,7,87.87096774193549,69.70967741935483,78.79032258064517,0.16870967741935486,0.0,0.0,0,0,0
2011,8,82.38709677419355,64.7741935483871,73.58064516129032,0.09774193548387096,0.0,0.0,0,0,0
2011,9,72.53333333333333,53.266666666666666,62.9,0.012,0.0,0.0,0,0,0
2011,10,64.90322580645162,45.774193548387096,55.33870967741935,0.022580645161290325,0.0,0.0,2,0,0
2011,11,46.96666666666667,31.5,39.233333333333334,0.01,0.1,0.2,30,2,10
2011,12,34.41935483870968,21.161290322580644,27.79032258064516,0.03193548387096774,0.23548387096774193,0.6774193548387096,56,20,42
2012,1,30.774193548387096,15.806451612903226,23.29032258064516,0.01161290322580645,0.14838709677419354,0.6774193548387096,29,15,25
2012,2,34.827586206896555,20.586206896551722,27.70689655172414,0.05896551724137931,0.21034482758620687,0.3793103448275862,29,7,20
2012,3,57.54838709677419,39.12903225806452,48.33870967741935,0.04516129032258064,0.041935483870967745,0.3870967741935484,9,2,6
2012,4,59.56666666666667,40.5,50.03333333333333,0.10133333333333333,0.0,0.0,3,0,0
2012,5,73.54838709677419,53.806451612903224,63.67741935483871,0.30129032258064514,0.0,0.0,0,0,0
2012,6,82.33333333333333,62.266666666666666,72.3,0.11966666666666666,0.0,0.0,0,0,0
2012,7,89.90322580645162,70.41935483870968,80.16129032258064,0.15806451612903227,0.0,0.0,0,0,0
2012,8,82.09677419354838,61.83870967741935,71.96774193548387,0.04451612903225806,0.0,0.0,0,0,0
2012,9,76.2,51.56666666666667,63.88333333333333,0.01,0.0,0.0,0,0,0
